,review_id,user_id,business_id,stars,useful,funny,cool,text,date
3148245,zYkmV9azPApG1yHsop2sCA,C_Cjn7QJ4ZjN9GK6b1GcUg,RESDUcs7fIiihp38-d6_6g,4,0,0,0,"A variety of dishes. Lots of dessert to pick from. Pace yourself, each dish is good. My best friend and I, it took us about 3 hours to try at least all that was served. So far this is one of the best buffets I've tried. I'd definitely come back to.",2019-10-15 00:27:06
3148289,RBnhRksUTz8x3Mh9mqxViQ,0r0tB58u8Dtfo-KsO5ffHg,RESDUcs7fIiihp38-d6_6g,5,0,0,0,"I want to preface this review. I ate at the Bacchanal Buffet quite some time ago and had a horrible experience. Upon learning what happened, one of the managers reached out to me and offered a BOGO for dinner with a VIP pass. The BOGO dinner is what I am reviewing. 

Food: I give the buffet a 5/5 for quality of the food. There was quite a selection, most of which was fantastic. (The crab legs were way too salty). The steak I had was perfectly cooked. The desserts were plentiful and diverse, with something for everyone. There was only one thing that was mislabeled in the entire buffet. A supposedly coconut cream dessert was actually lemon. It was still delicious, but when your expecting coconut and get lemon it's a bit of a shocker. 

Ambience: This place was crowded, boy howdy!! It was very difficult to get to the food at times, but we managed. You need to be quick and snag something when there's an opening because a typical line doesn't exist. (Most buffers in Las Vegas are like this).  The tables are nicely spaced apart, so you don't feel crowded once away from the buffet line. 4/5

Service: Our waiter (I couldn't quite catch his name. It was similar to Eduardo, but I didn't get the exact spelling), was amazing! He made fantastic drink recommendations and was prompt with refills. He had one in front of me right as I took the last sip. He truly made the experience enjoyable. 5/5

Things to know: 

If we weren't set up with a VIP pass, the wait would have been close to an hour. Go early if you can. 

There are so many choices, you won't be able to eat them all. 

There is a sign requesting people limit their dining experience to no more than 2 hours. I think 2 hours is an excessive amount of time to eat (we were in and out in 30 -40 mins), but as a courtesy to the people waiting to get in, don't dilly dally. 

Try and be as laid back as possible. Despite all of the people clamoring around the food, you will get a chance to get some. Not one dish was ""out of stock"" at any point. 

This buffet is the best way to sample 5-star quality food without the 5-star price. The $54.99 (weekday dinner price) is reasonable considering everything you can choose from. 

Bottom line: For me, it's worth the occasional splurge.",2019-04-25 05:08:23
3148395,bQhsYuGwfTnpoah-ErlpPw,W81-CPVrM9c6F8XiNuEUvA,RESDUcs7fIiihp38-d6_6g,5,49,39,39,"I will never love another buffet again!! I came here with my friends for Labor Day Weekend Sunday Brunch and for about $60/person that also included unlimited mimosas, champagne and bloody marys. My friend had the mimosa and our waitress made sure that her glass was full the whole time. I love bloody marys!! It was missing celery and bacon, but no worries. I got bacon from the buffet and threw it in!! Perfection!! 

Asian breakfast, American breakfast, European breakfast, seafood and desserts!!! We definitely got out money's worth. I started off eating what felt like a trip to dim sum. Then cute little plates such as mini red velvet pancakes, steak and eggs, and lobster cake benedict... Then I had crab legs dipped in hot butter. Yummm!! 

I was so full!! I ALMOST didn't have room for dessert. The dessert bar was amazing. I definitely will make it my first stop next time. They had fruits, crepes, gelato, mini muffins, danish, croissants, egg tarts, tiramisu, chocolate bark, creme brulee, and all of the other happy happy things one would imagine in dessert-heaven. 

I definitely would recommend Bacchanal Buffet for earlier meals in the day because I would have just rolled over and crashed if we ate this for dinner. There is no way I can get pretty and hit up a night club feeling like this much of a fatty!!",2015-09-07 15:34:36
3148450,ke8UHnyipZ9sX8mXzigs0w,AYodXgn3Sd8a6gJncTA8cg,RESDUcs7fIiihp38-d6_6g,5,0,0,0,"If you're looking to spend a little more, for a LOT more, this is the place to go! The buffet is amazing to say the least. There's something for everyone. Highly recommend. Only downside is there's usually a wait, so if you've got some time- it's worth the wait!",2019-11-05 01:44:42
3148474,4Htq_B5xI_nprZ-mmWAYfw,LS5bB39El2G35zEj1bcVyA,RESDUcs7fIiihp38-d6_6g,2,1,0,0,"I was very excited to try this extravagant and hyped up feast. But in the wise words of Public Enemy ""dont believe the hype."" This was a disappointing feast to say the least. A friend and I went and luckily were spared a 2 hour line and instead only waited 15 min. The staff was friendly and as we were being walked to our table the hostess showed us where everything was and gave us her recommendations. 

The selection of food is good with some unique features such as a taco stand (one of the few really good things there) and a noodle stand where they will make you ramen or pho dishes (which are just meh). Most of the food is typical buffet food which is expected to be just ok because its in fact just a buffet, but at $55 I expect a level of quality higher than the norm. I went to the carver part of the buffet and saw a good selections of meats like prime rib, roast, duck, and rack of lamb. I decided to try the lamb and regretted that decision  immediately.  It was completely inedible and that is not a word I use lightly. The meat had a taste similar to burnt rubber with a similar consistency. The dessert section was really good with a wide selection of gelato various pastries including macaroons and cheese cake pops. 

I may of just fell victim to the hype of this place and had a bitter taste in my mouth because of its failure to live up to it or the inedible food that they served,  whatever the reason I could not justify giving it above 2 stars.",2013-03-10 18:37:26
3148694,81FXd4sjZjF38KsSziRRLw,nmj4LEaPJS0Bz3kCkM_wZw,RESDUcs7fIiihp38-d6_6g,4,1,0,1,"I dragged my boyfriend out of bed early Saturday morning to walk 2 miles to eat here. Online review listed this place as voted ""best buffet in US"" but other diners have mentioned the line gets long and I wanted to beat the line. Also, I wanted to walk the 2 miles to get my appetite ready for the buffet. You can't go to a buffet without being ready to eat! Since we got there around at 9AM on a Saturday, we were seated immediately. You can't dream up places like this. 

Price: The price per person is about $50 and additional $12 if you want alcohol with your breakfast. Since it's brunch, I kind of expected some types of alcohol to go with the meal i.e. mimosa or bloody mary. 

Food: The food was delicious and plentiful. The first room starts with the seafood, which has both cold crab legs, cocktail shrimp, ceviche, and poke, as well as hot items like lobster bisque.  Then it continues to the American breakfast filled with smoked bacon, sausages (chicken, pork, etc), roast beef, grits, and many more. Some of the meats are behind the glass counter and has to be served to you by the chef working behind the counter. The service line then snakes to another room where you can get custom crepes, quiches, pizza, smoked meats and cheeses. At the end of the line are the Asian items like shumai, shrimp buns, stir fry noodles and rice, and congee with appropriate add-on items like the thousand year old egg and diced green onions. Lastly, there's a desert bar in the middle of the first room lined with fresh baked croissant, chocolate croissant, fruit, fruit cups, and almost any other kind of desert you may ever want at 9AM.

Drinks: Since we didn't want to appear to be alcoholic and be drunk by 10AM, we didn't get any of the alcoholic brunch items. The coffee was smooth with a good flavor. 

Décor: It has a very modern vibe in its decoration and furniture. They played EDM type of music and very loudly for morning. Maybe the music wouldn't be so jarring if the room is fuller with more conversation noise. But that early, it's feels like breakfast but sounds like the club. 

Conclusion: I gladly paid the high price because I figured it's a once in a long while experience. The quality of the food makes the price almost seem reasonable but it's definitely something to do only a couple of times in your life.",2016-02-26 17:07:42
3148714,qPDeVghbco_IhTW9VempAw,-lFzaGmuVlgjM5vn81tiKQ,RESDUcs7fIiihp38-d6_6g,3,0,0,0,Wide variety but overall disappointed. Saw a cockroach crawling over the counter and put a plastic cup over it because I had no idea what to do. I didn't want to squash it all over the counter... A server pointed out that this senorita (me) had caught a cockroach with a cup to a gentleman behind the counter. I left and he came with a rag and covered the bug and proceeded to drag the rag across the countertop. I think he was trying to hide the fact there was a cockroach under the cup. I was amused,2019-09-11 21:05:08
3148747,wodeTlRQZcvyFuUjI8b5RA,WaSPplwaGVuayv7y_DhKQA,RESDUcs7fIiihp38-d6_6g,3,2,0,0,"Everyone that I have met tells me that they love this buffet; I didn't have the same experience.  However, if you are a picky eater, you should go to Bacchanal, there are tons and tons and tons of choices, but I, personally, didn't love anything.  

We went for brunch, which is very costly, and felt more like lunch than brunch.  The breakfast options were limited, which was a bummer, especially when the options weren't anything special. Instead, there was a bit of eggs, a bit of sausage, a hash brown, and chicken and waffle. Yet, nothing was special, nothing had any extra flare.  These breakfast options could have been found at any breakfast buffet in any town.  

There are tons of great lunch options. Mexican, Greek, Asian, American and tons of meat. If you're a vegetarian, there are also tons of veggie options...and a salad or two.  Again, I didn't really find anything that I would want to grab again if I went back.  The coolest part was the make-your-own taco bar, I didn't partake, but that's an awesome part.

The desserts were also plentiful. Fresh fruit, ice cream, sorbet, gelato, and every type of other thing you could want..cake, pie, brownie, doughnut, etc.  Again, nothing all that great, but enough to try tons and not feel bad.

Overall, for the price, I really expected a wow factor...I guess the wow is the size..not the food.",2019-09-24 02:01:16
3148880,_DKQXw9NedUjjyOCaHW7aQ,R9swyZYm58BVQhN54xYPgg,RESDUcs7fIiihp38-d6_6g,4,0,0,0,"Where do I start! The variety alone is worth the cost! It's about 60$ USD per person. There's a seafood station that serves up shellfish on ice, individual portions of grilled fish and some other hot fish dishes. Then there's a carving station that has crispy bacon, American wagyu beef, lamb, sausage and individual plates of beef bone marrow (so good!). Then comes the section divided by ethnicity: Mexican, Italian, Chinese, Japanese. All had delicious options. My personal favourite was the endless steamed crab legs with clarified butter! The best part was the dessert station. Again, so many options! There's a section for sugar free desserts which I thought was nice and actually tasted really good. They had minis of almost everything. Some of my personal favourites were: pineapple upside down cake, lava cake, cheesecake, tiramisu and ofcourse the fresh crepe and gelato station.
The line up to get looks intimidating but moves fairly quickly and the services is really good. Friendly staff and table gets cleared pretty frequently (you go through a lot of plates). I've been twice and I will definitely go back!",2019-03-30 14:00:56
3148957,qTVJTyf9EJNgWfD674S69g,EA3yZB4Ud6HKQHaAQZBsCA,RESDUcs7fIiihp38-d6_6g,2,0,0,0,"2 star for neatness, decor, and jar honey for the tea. I came to the buffet expecting a be ""wowed"" due to so many good reviews on here and from family and friends. However, the experience did not live up to the hype and price paid. My boyfriend and I are truly disappointed. Lots of cultural/ethnic food choices but most of the food was old, cold, and soggy. The best thing I ate was a taco. If you are going here expecting a variety of sushi rolls or nigiri, do NOT go here.  Will not be returning when we come back to Vegas.",2019-04-18 22:41:49
3149175,v4Iqh2p8JKASzjisSm-bZw,oO70uPPrOgcEP98GLvSh9w,RESDUcs7fIiihp38-d6_6g,1,1,0,0,"Garbage and service has gone down to an Applebee's type of venue! Waited 10 minutes before and were never acknowledged. Went to manager and she seemed uninterested in really assisting. Noticed they didn't check me in from opentable and was told we don't check people in and we just use their service. For $100 buffet?!?! I've gotten better service on food trucks, don't waste your money!!!",2019-08-10 20:59:23
3149312,dFzuGylAvgJ1i6mD7LpqaQ,ETr_Qas_RvfzXs1oZ2B58Q,RESDUcs7fIiihp38-d6_6g,3,1,0,0,"I had the full splurge for the VIP option, after pouring over reviews for Vegas buffets. I really wanted to give this place at least 4 stars, but a tremendous amount of items tasted as though they were sitting out too long. Their Italian food area really is worth avoiding completely as their Stromboli tasted as though it was spoiled. Their fish selections were dry from being under a heat lamp too long, but could have been great if they were made in smaller batches. Their Wagyu beef could have easily been regular Angus prime for as forget-able as it was. I did appreciate Josephine (Jo) as she was highly attentive and the dessert items were great, but truly lacking for the price point of almost $100 a person for the VIP experience.",2019-10-23 23:39:47
3149357,Tg9CT9BtxfSRrCx8lgz1Ag,Hg1rOJ3btVyo8bBoNBR96Q,RESDUcs7fIiihp38-d6_6g,3,0,0,0,"Crab legs is only on weekdays dinner and weekend lunch/dinner: subject to change during holidays. Now-a-day, buffet in Vegas is not that good anymore. Crab legs here is tasteless now. They have cold/warm ones. The warm-up (locating towards the Asian foods) snow crab is a tad better, but still not that great considering the $ we paid. My 1st choice: Clam chowder/crab bisque/tuna poki/matcha gelato and green tea mousse. 2nd would be: oyster shooters/scallops Japanese mayonnaise/shrimp cocktail/ube (purple) gelato and creme brulee. Overall, bacchanal buffet has more ethnic foods variety then other buffet in Vegas.",2019-11-12 09:22:56
3149401,DVum3f2NGGnMZsjc0-XD_Q,XHp6MnmmYdsO80PoalADzQ,RESDUcs7fIiihp38-d6_6g,4,0,0,0,There's a 1 hour wait and the food is great. There are about 15 different vegetarian dishes and I love most of them.,2019-12-03 18:30:38
3149441,WzPSH9pCtrlu-VIOX9uSxg,9O-R4PXsVKjylMJ_fsHJUg,RESDUcs7fIiihp38-d6_6g,4,1,0,1,"Holy gluttony yelp crusaders!!! Seafood on ice: crab legs, shrimp, oysters, a taste of sushi  but nothing exciting as far as that's concerned: spicy tuna, shrimp and California rolls. Chinese food, Pho, steamed clams, a touch of pasta, tacos made on demand. Carving station with Waygu beef, brisket, tri tip, prime rib, roasted turkey, fried chicken and fries served individually in little baskets. The most memorable things for me were the fancy deviled eggs and individual wedge salads. It was a good buffet Nd I barely made it to dessert. Think you could get more variety at other buffets. 119 bucks for 2 people. Tips: gravy & bbq spouts spit out hot sauce. They recommend a tip so good to write it in when you pay if using a card otherwise will need a new ticket or will have to go back to ATM. Also if you gamble you can get discounts with a players card.",2018-11-15 05:02:46
3149474,jOQSuLlaU2KOGHIDVvNeNQ,ZajIvvSDcS7f1gsUcvJYiA,RESDUcs7fIiihp38-d6_6g,4,1,0,0,"I've been here about 4 times now and I feel like the quality is not as good as before. Part of my group were able to get nigiri but by the time I went to that section there was no more. I waited a few minutes and even went by a second and third time but still no nigiri. Also, sometimes the carving station is not so good. My cut of the tri tip was super tasty but the others in my group said theirs was dry. 

I would definitely still go back but I need to try wicked spoon!",2017-07-03 00:48:42
3149477,cXUMXiMxl6Pjsx7zQiuuHg,Yr3mDCouXKoIbDlHVd9HEQ,RESDUcs7fIiihp38-d6_6g,3,1,1,1,"I came here for lunch. There is definitely a wide variety of food, such as Japanese, American, Italian, etc. I felt that a lot of the food was way too salty. All the Asian soups were way too salty. I enjoyed the tempura shrimp udon noodle bowl, but again the soup was very salty. One of my favorites was the mushroom arugula pizza! The tomato bisque was pretty good. Some of the more unique items like the lobster egg Benedict dish, lacked flavor. The mini orange smoothie was also way too sweet. There aren't a lot of vegetable choices if you are vegetarian. Even the potatoes had bacon I believe. The Caesar salad lacked flavor and the rest of the salad options didn't look great. There were plenty of meat options though , from sliders to fried chicken to several different types of meat you can have cut in front of you. My husband enjoyed the brisket. I found the tri tip to be just ok. The best part of the meal was dessert! I really enjoyed the mini key lime pie and this sugared cube of strawberry rhubarb. For the price and quality of food, I would not come back.",2019-03-21 18:09:58
3149883,yz9VZ8o07TCzcMRwKh5OTQ,WEoa-OlJAfdaUNxnp88eMA,RESDUcs7fIiihp38-d6_6g,1,12,0,1,"In the food industry, service is everything. It looks like the Bacchanal Buffet at Caesars Palace fails to understand even this.

This is a review purely based on their reservation system. 

I've been a longtime patron of Caesars. Not necessarily a high roller, but I burn hundreds if not thousands here. I've been to the buffet many times. Fantastic food.

What's most important to me is that a business upholds whatever promise it claims to deliver. I thought the Bacchanal was truly unique among Las Vegas buffets for this as it allowed patrons to put their name on a virtual queue in advance in order to save unnecessary wait time. I'm glad that in this modern society, we have a business actually willing to skirt the very much unnecessary psychological trap of more people waiting = good restaurant (though I admit this is a very effective trap).

That's in theory. In reality, what Caesars Entertainment did was say ""oh cool, but we have a lot of people here today, go to the end of the line.""

This is not okay. If you make a guarantee, no matter how difficult it is to do so, you have to follow through or at least offer some message of consolation. Rendering the virtual queue useless just because your physical queue is too long is not how this works. 

Extremely disappointed. I'm taking my business elsewhere. The strip is long.

TIP: I prefer Wicked Spoon or Bellagio, good eats and don't go back on their word.",2015-12-28 03:58:10
3149915,buUmGPspvKzqBfjr9wlECQ,yW2hudut4BuG15oWtA5WgA,RESDUcs7fIiihp38-d6_6g,3,1,0,0,"TLDR; if you want cold and hot crab legs on end, get them here! No oysters though. 

For about $70 pp, before tip, there's a huge variety of foods to try. Most everything is on the ""innovative"" side but not worth more than a few bites. Skip over any of the veggies and go for the UDON + short rib ravioli. Dessert bar is pretty sick as they have tons of desserts infused with asian flavors.

Update: my friends and I got the bad case of the runs from something here- be careful what you eat!",2019-08-05 15:31:39
3149984,hbT2wbiDG1fM2-K7hrq5VA,oR3lhBp7ZMWYjneHTYLw8Q,RESDUcs7fIiihp38-d6_6g,4,1,1,0,"Ok ok dont forget its  BUFFET first off... For BUFFET food it was SALMMIN!!! We arrived around 6/7 and the wait wasnt that bad. We walked around first since there was so many sections and do whatever we wanted. We returned to the table ordered drinks then it was a non stop feast! LOL... 
1. Seafood- chilled shrimp, raw oysters, sea snails, cold crab legs, etc. 
2. Seafood paella, Mexican food, tacos to order tacos and topping bar. which includes tortilla chips, rice, beans, and etc 
3. Next station was the meat station where they had slabs of meat that chefs would cut off for you. They had wagyu steak, brisket, pork, and turkey. I was very surprised that the brisket was really good! The bone marrow was ok, they added some crunchy stuff on top and some pomegranate seeds. The sliders were good and the lobster mac & cheese could have been a little cheesier a little watery for my taste. 
4. Near the Asian station go here for HOT crab legs, across the way they had Chinese food different dim sums, inside steam baskets as well as roasted duck, roasted pork, fried rice, etc Then come the small sushi bar with Salmon nigiri, spicy tuna rolls, etc not too much on sushi selection. 
5. Then desserts: Different cupcakes, macarons, rice krispy treats, 31 ice cream flavors ""just kidding"", creme brulee, and cut fruit. 
So YES overall for around $60 plus not bad of a deal for ALL the food you can eat and the choices... Well worth it! Just crab legs alone is $100 per person on a good day!",2019-04-18 02:20:40
3150026,mJ-7peyUjd1aJ-ZP1_BbYA,GVm4q4jy7pI1IyRz5vClBQ,RESDUcs7fIiihp38-d6_6g,5,2,0,2,"ラスベガスに行ったらバッフェに！
少しお値段高めですが、こちらは種類の多さ、美味しさ、どれも良かったです！

わたし達が行った日は待ち時間も五分程で案内され、スタッフの方々の対応も丁寧でした！

どの料理も目を引くような盛り付け方や、彩りがよく、みているだけでもワクワクします。

私は、野菜料理ばかり食べましたが、シーフードも美味しかったと家族が言っていました。

また食べに行きたいと思えるバッフェでした！",2017-04-08 12:59:23
3150155,WRw1NQ_SGqVx47xildm4xg,GNd8F2nczSrsyj0P4uifyA,RESDUcs7fIiihp38-d6_6g,3,12,4,5,"Visited on the Monday after new years @10:45am. No wait for the line. Paid for breakfast at $67 for 2 people, even tho lunch starts in 15 minutes, score!

Honestly to say, I stayed for a little over 2 hours and the food between breakfast & lunch did not change much. Only the omelettes and toasts got taken out and replaced with sliders.

Foods of what I can recall:

SEAFOOD section: Jonah crab claws, roasted mussels, shrimp, mini shrimp cups (no oysters or crab legs *sadface*)
*crab claws and shrimp was the standout!

COMFORT FOOD section: mac n cheese, bread, bacon, omelettes, sliders, fries and fried chicken
*Bacon wass awesomeeeee! Sliders are salty.

DRINK section: watermelon, orange, carrot, cucumber juice
* Watermelon juice is love! 

MEAT CARVING STATION: Tri tip, assortment of sausages, prime rib
*meat was yummy, not very warm & not great enough to get 2nds

ITALIAN section: Variety of pastas and huge meatballs

CHEESE section: lots of different block of cheeses

STEW section: 3 different variety of stews

SLICED MEAT section: Ham, salami, etc. The thin slices that goes great with wine

JAPANESE section: minimal sashimi and rolls
*Sashimi is not melt in your mouth good, but it's above average for a buffet

SOUP section: chef makes you udon soup, pho, etc.

CHINESE section: peking duck, dim sum, buns, congee, hot & sour soup, turnip cake
*chinese donut was bomb! Don't get the dim sum stuff, quality is decent but not exceptional like regular dim sum places.

DESSERT section: gelato, cake pops, macarons, crepes, cakes
* Out of this world! felt like I was in a candy shop 


Overall the only standout to me was the huge variety of desserts available and some seafood and bacon. Majority of the food was too typical for buffet (i.e. comfort food section), over salted, or wasn't flavorful enough. Sad that I don't get the fancier stuff like dinner (I want oysters and crab legs dangit!) but I guess that's what the price difference and 2 hour wait is for.

A-ok in my book. But not my favorite buffet in Las Vegas.",2016-01-05 06:24:02
3150236,yBhogVhtcA2RTY8B9em2PA,EMDh8DdlizzCOpXj5pjKoA,RESDUcs7fIiihp38-d6_6g,1,1,0,0,"The food here is not well prepared or fresh.  This is a tourist trap.  They are charging a high price since this buffet is part of famous hotel in vegas, otherwise they would not get much business for the good or service that they provide.",2017-01-03 21:33:19
3150301,OWAPvzIettErO4JVUkx0sA,B1829_hxXSEpDPEDJtYeIw,RESDUcs7fIiihp38-d6_6g,4,5,2,5,"This is the best buffet available in Vegas IMHO. I thought I'd written a review but just noticed I hadn't. The quality of food is great, and I love that their snow crabs are already pre-cut for ease when eating. There's none of that hardcore cracking and digging to find meat, plus crab bits flying into your face, hair, and clothes. Cuz that's super hot. 

The line was a bit crazy, as we went on a three day weekend, and they jack up the price a bit for special holidays so keep in mind to check your price on those national holidays.

The fried food section wasn't as good as I had anticipated. Love the cool metal wire baskets, but the presentation was superior to the taste. The desserts were alright. Here is where I have to give it to wicked spoon--they shine more on desserts. 

Ambiance is gorgeous, and it's definitely a must-try on the strip. Service is great, and not too shabby for a date or a stuffing fest with large groups.",2015-09-26 22:11:55
3150321,I0ZSYkl5okzi6HjskR6l9w,b-znfzoUHuL4UlSNxZxcvQ,RESDUcs7fIiihp38-d6_6g,1,0,0,0,"The food and service was not what I expected. Waiting time was extremely long and there was a waiter dropped the dishes purposely in front of us. Overall, it's not worth it to pay 70 dollars have a normal dinner in weekends night.",2019-02-18 11:00:15
3150723,sApIxty1hiOKOX_bTMggbQ,jD4IsX2NWZ_0Icag58JMNg,RESDUcs7fIiihp38-d6_6g,4,0,1,1,"Probably the best buffet on the strip. 
Not too much of a seafood options for lunch. No crab legs etc. But there are other great options. 
Right now they are offering a free drink if you check in on yelp, but you have to show your phone to the waitress and she has to activate the offer. The fun part is that she came back and asked me to show her a 5 star review, which was a little too much ... 
the deserts are very beautiful, but many of them tasted similar...
Still the best buffet on the strip...",2019-10-07 20:03:37
3150974,KyPpKQCsQ5-I_bo3VnVNNA,tuYMK1U_uUtf8TgpJ0c9dQ,RESDUcs7fIiihp38-d6_6g,5,1,1,1,"If this is what heaven is like then I'm going to be good for the rest of my life (minus the whole lesbian thing hahaha) so that I can get in!! This buffet had EVERYTHING, it gave me life and I did not have to eat again until literally the next day. It was hot and fresh with bottomless mimosas and every type of food you could want. Carved meats, asian station, tacos, italian, cheese and breads, gelato, tiramisu, creme brulee, lobster and crab...Jesus H. Christ...we went for brunch on a Sat, checked in and then left to play some slots to kill time. showed back up at our ticketed time and were seated in less than 10 minutes. The servers were nice, clearing plates fast and filling our glasses. It's definitely not cheap but if you like high quality food in a gorgeous space then this is the place for you. I plan on visiting this place every time i'm in Vegas",2015-10-01 19:58:22
3150995,qRLMlulxOHNhQXfHyQTkoQ,vRjVhl3ONG2GfWY4NXJZbQ,RESDUcs7fIiihp38-d6_6g,3,12,11,12,"maybe because I had expected more.

maybe because I had heard they served tomahawk steaks
but then they didn't.

maybe because Bacchanal fell victim to my cognitive dissonance
of a quality selection versus a variety of quantity.

Whatever the reason maybe
I was not impressed.

That's to say it wasn't good,
Bacchanal is a very good buffet.

The layout of the seating is
quite comfortable
and cozy when
considering the size of the place.

The steamed king crab legs were hella tasty
(and even better with a little clarified butter).

Lamb chops were also superb.

And overall, the quality of the food
was nothing less than you 
would expect from Caesars.

And if you are planning on having
only one buffet on your Vegas excursion,
this would be a fine choice.

The problem this yelper
has with Bacchanal is this:
I, for sure, know a couple
other buffet places where I could
have gotten the same quality and selection
for less.

And there the rub.

Where are these place you may ask?

Check out my Vegas list on Yelp
(which I'm continually compiling and updating
as we speak)
or look for upcoming link
to my blog eatery.",2014-02-24 19:34:18
3151160,OSeQCnWMeQYXPwy38wVh2w,W36SlPBvT2mR-chV3b5vFw,RESDUcs7fIiihp38-d6_6g,1,0,0,0,Last time we came here the oysters were horrible I only come to bacchanal just for their oysters. Mentioned to the manager he had chef brought a plate from the back personally by chef himself. Kind gesture but oysters was so bad I didn't eat any of it. I didn't spend almost $300 for four to get bad oysters. Been here at least nearly every time we go to vegas,2019-04-23 01:35:54
3151178,EfH9z-9zO6xYwJNd6D_3xA,YV60MWGM1xGwlXyDYsR-_A,RESDUcs7fIiihp38-d6_6g,4,0,0,0,We had the opportunity to visit this buffet on Mother's Day weekend. I can say our experience here was a good one I indulged with the steamed crab legs. The Mac n Cheese was very tasty and the deserts were decorated with detail. Not bad with how they tasted but they looked tastier than what they actually looked. They had a good variety of dishes to pick from. It was on the high side for a buffet at $65 each but since it had good reviews It was on our must try on our bucket list.. Any plate at a mid to upscale restaurant will run you $$35 to $60+. Some dishes aren't for everyone as in many Buffets the upside is the choice and variety. My Girlfriend is a bit picky with food and didn't find a lot of the plates appetizing and for that reason I gave it 4 stars..,2019-05-14 05:12:37
3151270,vU76kE59uICA6IswKrQdrA,4QKdFgu4L2_a6Klr5rL02g,RESDUcs7fIiihp38-d6_6g,1,0,1,0,"URGENT!!!!!! A guy was harassed by the manger because a dumb hostess accused him of not sitting at the table and he was a fraud.  He was Chinese.  Minorities are not treated well here.  I expect a response to this post. So think twice before you go here. Firstly, horrible system and service.  Since these poorly prepared people do not take a reservation, we have to wait in long lines when the lines don't move. They are disorganized.   At this rate I would rather cook the food myself.  Also it looks like this restraunt will go out of business soon if they keep this up.  Will never come here again and I advise u all the same.",2019-06-23 01:27:47
3151471,dPx0KshU-S8T7w5EZRTCKA,oUdr5lDQQl5qjAgmj_it8g,RESDUcs7fIiihp38-d6_6g,2,0,0,0,"A lot to choose from, but not much flavor. Overpriced. Sorry this was my buffet choice in Vegas.",2019-10-04 06:46:38
3151557,pcfoNf7u8SKkSCYT1gve9g,OixlGjxgNdl8DU5v1tsiVQ,RESDUcs7fIiihp38-d6_6g,4,0,0,0,"Went at 11am, there was so much variety and we got a little bit of the breakfast and lunch menu. The asian selection was pretty good, the latin selection was awesome. Came too early for crab legs but overall pretty fulfilling experience.",2019-10-14 18:41:11
3151587,QnobHdu4OLxTH3dNM0or5A,szG14nB5unuiZLjA5irubQ,RESDUcs7fIiihp38-d6_6g,1,0,1,0,I use these reviews so I wanted to share our experience. The food was cold and no where worth $110 for 2 people. I'm sorry we made the hike and paid the price to come here. It was cold and just did not taste what I expected based on previous reviews. Skip it.,2019-11-22 05:50:53
3151592,OLY3bKh51HvSQclKS7q93w,o7h020jPDu7t9HMPwtuQGw,RESDUcs7fIiihp38-d6_6g,1,7,2,1,"So basically waited in line for 1.5 hours watching groups of 5-12 people passing up the line just because they are large groups and they get called up to pay and get in the SECOND hour long line to be seated.
The people are nice who work here but come on.
A single person waiting for 3 hours to eat is uncalled for when parties of 5+ get to eat in 45 mins or less.
No VIP no nothing.
Sorry but you just lost my current and future patronage.",2019-07-04 00:14:03
3151595,pDRmzLBuyYLcOUrBjmMvBA,N-8JgpoCiAL_B8vM-0HiQA,RESDUcs7fIiihp38-d6_6g,5,3,2,1,"The place: 9/10 The line for our dinner wasn't that bad, about a 10-15 minute wait on a Thursday night. It's pretty dimly lit towards the night time in some areas of the space. All of the food is neatly sectioned region to region. 

The food: 9/10 The dessert section was probably my favorite section! Everything looked and tasted AMAZING. I didn't give this part a 10/10 just because the crab legs were what I was the most excited about but when I got there, the pieces were already cut. It makes everything easier but the portion of the legs were much smaller and less satisfying. None the less, the shrimp was also a star for me, they were HUMONGOUS! 

Price: 10/10 $60 per person! Not too bad for Vegas prices!! 

Definitely would say this is on the ""more affordable"" side of Las Vegas luxury buffets so its a must try!",2019-11-11 03:19:01
3151829,AUq6DTuMB-bxtr5R_Cihbg,DsfSBPHF-GtMhHV3ZV6RiA,RESDUcs7fIiihp38-d6_6g,5,0,0,0,"Utterly fantastic!  Tip 1) wear low or no heels only... even with a high tier pass to skip the first line, everyone has to stand on that hard floor for awhile in the 2nd line.  Just don't put your precious feet through that.  2). Eat smart.  If you don't LOVE something that's offered, skip it.  You can't possibly try Everything so save your stomach room for what you truly love to eat.  3) everything is wonderful and it's all you can eat, so don't hold back.  I tasted literally 60% of the offered desserts.  I filled 3 heaping plates of dessert.  Most memorable:  lemon tart, lava cake, lemon basil sorbet, chocolate gelato, bread pudding, raspberry cobbler, donut... actually everything, except the cupcakes.  They were so so.  4) get in line for the carved meats.  Don't let it deter you from getting out-of-this-world prime rib, mashed potatoes and fried chicken 5) The poke' here is excellent and so is the salmon sushi.  6) the cheeses are hard to find, so scout those out- worth the hunt 7) sweet potato tater tots are a thing.  At least at Bacchanel,  and you won't be able to stop eating them once you start 8) take pictures of your food.  You will remember this meal Forever.  I promise",2019-04-01 06:45:24
